GeneName	GeneID	gene_biotype	maxLength
AC004461.2	ENSG00000237347	processed_pseudogene	403
AC004461.3	ENSG00000281530	lncRNA	803
AC004464.1	ENSG00000287027	lncRNA	827
AC004466.1	ENSG00000268069	lncRNA	1080
AC004466.2	ENSG00000274737	lncRNA	516
AC004466.3	ENSG00000276691	lncRNA	548
AC004467.1	ENSG00000275194	unprocessed_pseudogene	330
AC004470.1	ENSG00000237019	lncRNA	382
AC004470.2	ENSG00000288546	lncRNA	718
AC004471.1	ENSG00000223461	lncRNA	582
AC004471.2	ENSG00000272682	lncRNA	1514
AC004477.1	ENSG00000263412	lncRNA	2910
AC004477.2	ENSG00000266341	lncRNA	192
AC004477.3	ENSG00000278765	lncRNA	590
AC004485.1	ENSG00000228944	lncRNA	527
AC004486.1	ENSG00000257905	processed_pseudogene	233
AC004490.1	ENSG00000267122	lncRNA	2738
AC004491.1	ENSG00000279996	TEC	1882
AC004492.1	ENSG00000272072	lncRNA	742
AC004494.1	ENSG00000262312	lncRNA	2775
AC004494.2	ENSG00000278942	TEC	830
AC004510.1	ENSG00000273782	misc_RNA	75
AC004522.1	ENSG00000199711	misc_RNA	102
AC004522.2	ENSG00000222966	snoRNA	126
AC004522.3	ENSG00000235713	unprocessed_pseudogene	654
AC004522.4	ENSG00000237640	lncRNA	680
AC004522.5	ENSG00000286921	lncRNA	872
AC004522.6	ENSG00000286923	lncRNA	656
AC004528.1	ENSG00000266990	lncRNA	641
AC004528.2	ENSG00000274177	lncRNA	440
AC004540.1	ENSG00000214870	lncRNA	2945
AC004540.2	ENSG00000225792	lncRNA	1574
AC004542.1	ENSG00000269972	lncRNA	264
AC004542.2	ENSG00000269987	lncRNA	546
AC004542.3	ENSG00000275307	misc_RNA	181
AC004542.4	ENSG00000276057	misc_RNA	87
AC004542.5	ENSG00000276664	misc_RNA	144
AC004542.6	ENSG00000276965	misc_RNA	237
AC004543.1	ENSG00000237921	lncRNA	369
AC004549.1	ENSG00000287489	lncRNA	342
AC004551.1	ENSG00000257452	lncRNA	575
AC004552.1	ENSG00000225071	processed_pseudogene	348
AC004554.1	ENSG00000223418	processed_pseudogene	1468
AC004554.2	ENSG00000282840	lncRNA	1893
AC004556.1	ENSG00000273532	misc_RNA	71
AC004556.2	ENSG00000275661	misc_RNA	116
AC004556.3	ENSG00000276345	protein_coding	740
AC004556.4	ENSG00000276351	misc_RNA	69
AC004562.1	ENSG00000199801	misc_RNA	109
AC004584.1	ENSG00000262298	lncRNA	549
AC004584.2	ENSG00000262623	processed_pseudogene	410
AC004584.3	ENSG00000263120	lncRNA	2355
AC004585.1	ENSG00000266088	lncRNA	1016
AC004585.2	ENSG00000279775	TEC	1473
AC004590.1	ENSG00000251239	lncRNA	510
AC004593.1	ENSG00000285081	lncRNA	2528
AC004593.2	ENSG00000285162	protein_coding	5049
AC004594.1	ENSG00000240499	lncRNA	743
AC004596.1	ENSG00000267394	lncRNA	528
AC004597.1	ENSG00000268673	lncRNA	561
AC004623.1	ENSG00000279488	TEC	2127
AC004637.1	ENSG00000267304	lncRNA	482
AC004664.1	ENSG00000252266	misc_RNA	100
AC004672.1	ENSG00000249028	lncRNA	2088
AC004672.2	ENSG00000267285	lncRNA	574
AC004674.1	ENSG00000231216	lncRNA	2249
AC004674.2	ENSG00000235592	unprocessed_pseudogene	739
AC004678.1	ENSG00000275468	processed_pseudogene	929
AC004678.2	ENSG00000279653	TEC	1002
AC004687.1	ENSG00000265206	lncRNA	1625
AC004687.2	ENSG00000285897	protein_coding	5828
AC004687.3	ENSG00000286788	lncRNA	5569
AC004690.1	ENSG00000225583	processed_pseudogene	328
AC004690.2	ENSG00000241345	lncRNA	1754
AC004691.1	ENSG00000229263	lncRNA	547
AC004691.2	ENSG00000250424	protein_coding	1531
AC004692.1	ENSG00000213717	processed_pseudogene	424
AC004692.2	ENSG00000228680	lncRNA	497
AC004696.1	ENSG00000276578	unprocessed_pseudogene	607
AC004696.2	ENSG00000279405	TEC	331
AC004702.1	ENSG00000263494	lncRNA	195
AC004704.1	ENSG00000249815	lncRNA	583
AC004706.1	ENSG00000261996	lncRNA	879
AC004706.2	ENSG00000262990	processed_pseudogene	294
AC004706.3	ENSG00000282936	protein_coding	4843
AC004707.1	ENSG00000206824	misc_RNA	102
AC004707.2	ENSG00000253102	lncRNA	715
AC004765.1	ENSG00000285704	lncRNA	1164
AC004771.1	ENSG00000234203	lncRNA	439
AC004771.2	ENSG00000262227	lncRNA	551
AC004771.3	ENSG00000262429	lncRNA	474
AC004771.4	ENSG00000262678	lncRNA	542
AC004774.1	ENSG00000274409	misc_RNA	180
AC004774.2	ENSG00000274709	misc_RNA	142
AC004774.3	ENSG00000277124	misc_RNA	207
AC004775.1	ENSG00000272203	lncRNA	753
AC004777.1	ENSG00000279370	TEC	287
AC004784.1	ENSG00000282943	lncRNA	1833
AC004788.1	ENSG00000251802	snoRNA	133
AC004790.1	ENSG00000277766	unprocessed_pseudogene	536
AC004790.2	ENSG00000280412	TEC	572
AC004792.1	ENSG00000274777	misc_RNA	137
AC004797.1	ENSG00000177369	lncRNA	2317
AC004801.1	ENSG00000226138	processed_pseudogene	360
AC004801.2	ENSG00000240399	transcribed_processed_pseudogene	779
AC004801.3	ENSG00000257955	lncRNA	962
AC004801.4	ENSG00000257985	lncRNA	3112
AC004801.5	ENSG00000258203	lncRNA	550
AC004801.6	ENSG00000276814	lncRNA	978
AC004801.7	ENSG00000279840	TEC	2973
AC004803.1	ENSG00000250132	lncRNA	3207
AC004805.1	ENSG00000266076	protein_coding	1616
AC004805.2	ENSG00000270870	processed_pseudogene	482
AC004805.3	ENSG00000271587	processed_pseudogene	310
AC004808.1	ENSG00000280958	TEC	721
AC004808.2	ENSG00000281008	TEC	773
AC004812.1	ENSG00000255575	processed_pseudogene	146
AC004812.2	ENSG00000277283	lncRNA	2094
AC004815.1	ENSG00000278250	misc_RNA	362
AC004816.1	ENSG00000259153	lncRNA	1662
AC004816.2	ENSG00000275630	lncRNA	284
AC004817.1	ENSG00000258517	lncRNA	721
AC004817.2	ENSG00000259907	lncRNA	651
AC004817.3	ENSG00000269927	lncRNA	2129
AC004817.4	ENSG00000269945	lncRNA	3625
AC004817.5	ENSG00000286423	lncRNA	2885
AC004825.1	ENSG00000258431	processed_pseudogene	586
AC004825.2	ENSG00000274818	lncRNA	455
AC004825.3	ENSG00000287643	lncRNA	4683
AC004828.1	ENSG00000258871	lncRNA	654
AC004828.2	ENSG00000286333	lncRNA	2308
AC004830.1	ENSG00000201133	snoRNA	144
AC004830.2	ENSG00000228204	lncRNA	762
AC004832.1	ENSG00000181123	lncRNA	1018
AC004832.2	ENSG00000230137	processed_pseudogene	482
AC004832.3	ENSG00000249590	protein_coding	1470
AC004832.4	ENSG00000272689	lncRNA	331
AC004832.5	ENSG00000273350	lncRNA	401
AC004832.6	ENSG00000273428	lncRNA	704
AC004834.1	ENSG00000284523	lncRNA	2412
AC004835.1	ENSG00000230392	lncRNA	2907
AC004835.2	ENSG00000270625	processed_pseudogene	682
AC004836.1	ENSG00000280439	TEC	634
AC004837.1	ENSG00000106540	processed_pseudogene	564
AC004837.2	ENSG00000228554	lncRNA	730
AC004837.3	ENSG00000231951	lncRNA	565
AC004837.4	ENSG00000287584	lncRNA	1130
AC004839.1	ENSG00000238832	snoRNA	145
AC004839.2	ENSG00000272854	lncRNA	501
AC004840.1	ENSG00000230914	transcribed_unitary_pseudogene	605
AC004840.2	ENSG00000271163	processed_pseudogene	285
AC004846.1	ENSG00000258376	lncRNA	3050
AC004846.2	ENSG00000258944	lncRNA	777
AC004847.1	ENSG00000260997	lncRNA	1911
AC004849.1	ENSG00000251728	misc_RNA	96
AC004852.1	ENSG00000271526	processed_pseudogene	154
AC004852.2	ENSG00000278254	lncRNA	2218
AC004852.3	ENSG00000278446	processed_pseudogene	326
AC004853.1	ENSG00000270729	processed_pseudogene	698
AC004854.1	ENSG00000230160	processed_pseudogene	349
AC004854.2	ENSG00000272768	lncRNA	1441
AC004858.1	ENSG00000259109	processed_pseudogene	242
AC004862.1	ENSG00000232667	lncRNA	1678
AC004863.1	ENSG00000286407	lncRNA	640
AC004865.1	ENSG00000236274	processed_pseudogene	1003
AC004865.2	ENSG00000239636	lncRNA	852
AC004866.1	ENSG00000223514	processed_pseudogene	78
AC004866.2	ENSG00000224134	unprocessed_pseudogene	481
AC004869.1	ENSG00000230680	lncRNA	540
AC004869.2	ENSG00000240355	lncRNA	229
AC004870.1	ENSG00000214754	processed_pseudogene	882
AC004870.2	ENSG00000223829	lncRNA	831
AC004870.3	ENSG00000229192	lncRNA	432
AC004870.4	ENSG00000232072	lncRNA	455
AC004875.1	ENSG00000227743	lncRNA	655
AC004877.1	ENSG00000273419	lncRNA	4093
AC004877.2	ENSG00000280149	TEC	599
AC004879.1	ENSG00000212422	snoRNA	215
AC004879.2	ENSG00000286639	lncRNA	775
AC004882.1	ENSG00000200976	misc_RNA	102
AC004882.2	ENSG00000232396	lncRNA	590
AC004882.3	ENSG00000239446	lncRNA	244
AC004882.4	ENSG00000287967	lncRNA	777
AC004884.1	ENSG00000213361	processed_pseudogene	319
AC004884.2	ENSG00000242154	lncRNA	546
AC004888.1	ENSG00000231295	lncRNA	547
AC004890.1	ENSG00000239719	processed_pseudogene	181
AC004890.2	ENSG00000244560	transcribed_unprocessed_pseudogene	2802
AC004890.3	ENSG00000271664	unprocessed_pseudogene	1095
AC004893.1	ENSG00000238109	processed_pseudogene	1393
AC004893.2	ENSG00000284840	transcribed_unprocessed_pseudogene	47
AC004893.3	ENSG00000286305	lncRNA	2998
AC004895.1	ENSG00000231704	lncRNA	799
AC004898.1	ENSG00000236018	processed_pseudogene	764
AC004899.1	ENSG00000225705	processed_pseudogene	1714
AC004899.2	ENSG00000279578	TEC	3860
AC004900.1	ENSG00000285518	lncRNA	832
AC004908.1	ENSG00000272240	lncRNA	541
AC004908.2	ENSG00000272812	lncRNA	574
AC004908.3	ENSG00000273402	lncRNA	626
AC004909.1	ENSG00000252374	misc_RNA	95
AC004910.1	ENSG00000228429	processed_pseudogene	787
AC004911.1	ENSG00000226592	processed_pseudogene	871
AC004912.1	ENSG00000238906	snoRNA	105
AC004917.1	ENSG00000243797	lncRNA	760
AC004918.1	ENSG00000244701	lncRNA	770
AC004918.5	ENSG00000270157	lncRNA	925
AC004920.1	ENSG00000236046	lncRNA	482
AC004921.1	ENSG00000273341	lncRNA	734
AC004921.2	ENSG00000287519	lncRNA	2916
AC004922.1	ENSG00000284292	protein_coding	2430
AC004923.1	ENSG00000254610	transcribed_unprocessed_pseudogene	776
AC004923.2	ENSG00000254850	processed_pseudogene	369
AC004923.3	ENSG00000255230	processed_pseudogene	355
AC004923.4	ENSG00000255306	lncRNA	739
AC004925.1	ENSG00000279419	TEC	2706
AC004930.1	ENSG00000241324	lncRNA	254
AC004936.1	ENSG00000287409	lncRNA	873
AC004938.1	ENSG00000225443	processed_pseudogene	308
AC004938.2	ENSG00000287574	lncRNA	1158
AC004941.1	ENSG00000228151	lncRNA	3120
AC004941.2	ENSG00000231397	processed_pseudogene	228
AC004943.1	ENSG00000259209	lncRNA	1074
AC004943.2	ENSG00000259768	lncRNA	4842
AC004943.3	ENSG00000279206	lncRNA	600
AC004944.1	ENSG00000253510	lncRNA	3059
AC004945.1	ENSG00000222024	processed_pseudogene	983
AC004946.1	ENSG00000233417	lncRNA	704
AC004946.2	ENSG00000233969	lncRNA	889
AC004947.1	ENSG00000233760	lncRNA	2781
AC004947.2	ENSG00000280255	TEC	2671
AC004947.3	ENSG00000286507	lncRNA	613
AC004948.1	ENSG00000272745	lncRNA	672
AC004949.1	ENSG00000283117	lncRNA	3118
AC004951.1	ENSG00000228434	lncRNA	1866
AC004951.2	ENSG00000239556	transcribed_unprocessed_pseudogene	793
AC004951.3	ENSG00000241057	transcribed_unprocessed_pseudogene	1148
AC004951.4	ENSG00000273432	lncRNA	2076
AC004965.1	ENSG00000233683	processed_pseudogene	213
AC004966.1	ENSG00000200857	misc_RNA	113
AC004967.1	ENSG00000243554	transcribed_unprocessed_pseudogene	447
AC004967.2	ENSG00000285725	lncRNA	1910
AC004969.1	ENSG00000238358	lncRNA	578
AC004972.1	ENSG00000279326	TEC	2209
AC004973.1	ENSG00000226661	lncRNA	635
AC004974.1	ENSG00000285612	lncRNA	3090
AC004975.1	ENSG00000224629	processed_pseudogene	208
AC004975.2	ENSG00000229660	lncRNA	565
AC004980.1	ENSG00000205485	transcribed_unprocessed_pseudogene	2667
AC004980.2	ENSG00000214243	processed_pseudogene	497
AC004980.3	ENSG00000230305	unprocessed_pseudogene	365
AC004980.4	ENSG00000238560	misc_RNA	102
AC004980.5	ENSG00000250778	unprocessed_pseudogene	203
AC004982.1	ENSG00000272732	lncRNA	1655
AC004982.2	ENSG00000272894	lncRNA	1578
AC004986.1	ENSG00000227573	processed_pseudogene	607
AC004987.1	ENSG00000231198	processed_pseudogene	508
AC004987.2	ENSG00000233225	processed_pseudogene	1148
AC004987.3	ENSG00000237251	unprocessed_pseudogene	771
AC004987.4	ENSG00000270797	processed_pseudogene	338
AC004988.1	ENSG00000203446	lncRNA	1771
AC004990.1	ENSG00000232756	lncRNA	1965
AC004997.1	ENSG00000248751	protein_coding	1974
AC005000.1	ENSG00000228532	processed_pseudogene	288
AC005000.2	ENSG00000270431	processed_pseudogene	310
AC005002.1	ENSG00000224314	processed_pseudogene	540
AC005002.2	ENSG00000238066	processed_pseudogene	269
AC005005.1	ENSG00000214125	processed_pseudogene	682
AC005005.2	ENSG00000235573	processed_pseudogene	380
AC005005.3	ENSG00000273387	lncRNA	1410
AC005005.4	ENSG00000278920	lncRNA	16698
AC005006.1	ENSG00000223831	lncRNA	249
AC005008.1	ENSG00000226671	processed_pseudogene	612
AC005008.2	ENSG00000237896	lncRNA	715
AC005009.1	ENSG00000231255	lncRNA	269
AC005011.1	ENSG00000235581	processed_pseudogene	210
AC005013.1	ENSG00000228421	lncRNA	588
AC005014.1	ENSG00000224280	processed_pseudogene	2976
AC005014.2	ENSG00000272361	lncRNA	599
AC005014.3	ENSG00000272537	lncRNA	190
AC005014.4	ENSG00000287799	lncRNA	628
AC005019.1	ENSG00000213875	processed_pseudogene	431
AC005019.2	ENSG00000224330	lncRNA	840
AC005020.1	ENSG00000224448	processed_pseudogene	526
AC005020.2	ENSG00000272647	protein_coding	830
AC005021.1	ENSG00000273138	lncRNA	355
AC005033.1	ENSG00000233872	processed_pseudogene	813
AC005034.1	ENSG00000221638	snoRNA	219
AC005034.2	ENSG00000230477	processed_pseudogene	489
AC005034.3	ENSG00000270462	lncRNA	414
AC005034.4	ENSG00000270696	lncRNA	1747
AC005034.5	ENSG00000270996	lncRNA	899
AC005034.6	ENSG00000271452	lncRNA	466
AC005034.7	ENSG00000286045	lncRNA	3734
AC005037.1	ENSG00000183308	lncRNA	820
AC005037.2	ENSG00000252759	misc_RNA	101
AC005040.1	ENSG00000226905	processed_pseudogene	482
AC005040.2	ENSG00000286218	lncRNA	3609
AC005041.1	ENSG00000159239	protein_coding	7033
AC005041.2	ENSG00000234521	transcribed_unitary_pseudogene	982
AC005041.3	ENSG00000272183	lncRNA	649
AC005041.4	ENSG00000286623	lncRNA	1360
AC005041.5	ENSG00000286883	lncRNA	978
AC005042.1	ENSG00000227331	processed_pseudogene	800
AC005042.2	ENSG00000228586	lncRNA	510
AC005042.3	ENSG00000231675	processed_pseudogene	174
AC005045.1	ENSG00000273623	misc_RNA	152
AC005045.2	ENSG00000276185	misc_RNA	182
AC005046.1	ENSG00000238297	snoRNA	192
AC005046.2	ENSG00000273055	lncRNA	625
AC005049.1	ENSG00000202035	misc_RNA	102
AC005050.1	ENSG00000267052	lncRNA	1670
AC005050.2	ENSG00000286013	lncRNA	1091
AC005050.3	ENSG00000286076	lncRNA	538
AC005052.1	ENSG00000279601	TEC	2492
AC005052.2	ENSG00000286366	lncRNA	2006
AC005062.1	ENSG00000243004	lncRNA	823
AC005064.1	ENSG00000234715	lncRNA	2725
AC005064.2	ENSG00000251852	misc_RNA	101
AC005064.3	ENSG00000252047	misc_RNA	99
AC005066.1	ENSG00000273978	unprocessed_pseudogene	1007
AC005070.1	ENSG00000270764	processed_pseudogene	365
AC005070.2	ENSG00000271482	processed_pseudogene	260
AC005070.3	ENSG00000272918	lncRNA	2646
AC005071.1	ENSG00000201913	misc_RNA	101
AC005071.2	ENSG00000287631	lncRNA	713
AC005072.1	ENSG00000272219	lncRNA	1779
AC005076.1	ENSG00000200397	misc_RNA	102
AC005076.2	ENSG00000224046	lncRNA	819
AC005076.3	ENSG00000278236	misc_RNA	172
AC005077.1	ENSG00000213549	processed_pseudogene	375
AC005077.2	ENSG00000224273	transcribed_unprocessed_pseudogene	690
AC005077.3	ENSG00000228829	transcribed_unprocessed_pseudogene	300
AC005077.4	ENSG00000230882	processed_pseudogene	3495
AC005081.1	ENSG00000287815	lncRNA	1029
AC005082.1	ENSG00000226816	lncRNA	2257
AC005082.2	ENSG00000285926	lncRNA	949
AC005083.1	ENSG00000233834	lncRNA	740
AC005084.1	ENSG00000271330	processed_pseudogene	304
AC005086.1	ENSG00000252824	snoRNA	89
AC005086.2	ENSG00000261535	lncRNA	801
AC005086.3	ENSG00000279724	pseudogene	228
AC005086.4	ENSG00000280004	pseudogene	219
AC005086.5	ENSG00000280404	pseudogene	213
AC005088.1	ENSG00000278586	processed_pseudogene	274
AC005089.1	ENSG00000274080	lncRNA	2241
AC005090.1	ENSG00000231418	lncRNA	1079
AC005091.1	ENSG00000229893	lncRNA	1190
AC005094.1	ENSG00000229949	processed_pseudogene	368
AC005096.1	ENSG00000259294	lncRNA	621
AC005099.1	ENSG00000226624	processed_pseudogene	610
AC005100.1	ENSG00000260951	lncRNA	1834
AC005100.2	ENSG00000285960	lncRNA	1379
AC005102.1	ENSG00000219039	processed_pseudogene	479
AC005104.1	ENSG00000223374	lncRNA	442
AC005104.2	ENSG00000224232	processed_pseudogene	678
AC005104.3	ENSG00000288080	lncRNA	552
AC005105.1	ENSG00000225286	processed_pseudogene	792
AC005144.1	ENSG00000283517	lncRNA	703
AC005153.1	ENSG00000286658	lncRNA	1248
AC005154.1	ENSG00000226874	processed_pseudogene	379
AC005154.2	ENSG00000244480	transcribed_processed_pseudogene	1393
AC005154.3	ENSG00000263683	lncRNA	427
AC005154.4	ENSG00000264520	lncRNA	368
AC005154.5	ENSG00000281039	protein_coding	687
AC005156.1	ENSG00000278819	unprocessed_pseudogene	573
AC005160.1	ENSG00000227658	lncRNA	381
AC005162.1	ENSG00000233517	lncRNA	578
AC005162.2	ENSG00000272568	lncRNA	3695
AC005165.1	ENSG00000223561	lncRNA	3111
AC005165.2	ENSG00000239622	processed_pseudogene	380
AC005165.3	ENSG00000287096	lncRNA	1360
AC005176.1	ENSG00000268153	transcribed_unprocessed_pseudogene	1831
AC005176.2	ENSG00000269519	processed_pseudogene	147
AC005178.1	ENSG00000251243	processed_pseudogene	440
AC005180.1	ENSG00000267405	lncRNA	587
AC005180.2	ENSG00000267505	lncRNA	562
AC005181.1	ENSG00000271101	processed_pseudogene	1256
AC005183.1	ENSG00000271500	processed_pseudogene	1979
AC005185.1	ENSG00000270794	processed_pseudogene	787
AC005189.1	ENSG00000229497	processed_pseudogene	310
AC005191.1	ENSG00000271421	processed_pseudogene	358
AC005197.1	ENSG00000269694	lncRNA	683
AC005208.1	ENSG00000230258	lncRNA	725
AC005209.1	ENSG00000263684	lncRNA	1033
AC005219.1	ENSG00000278815	misc_RNA	101
AC005220.1	ENSG00000236352	lncRNA	884
AC005224.1	ENSG00000262786	lncRNA	1885
AC005224.2	ENSG00000266378	lncRNA	2138
AC005224.3	ENSG00000266709	lncRNA	1652
AC005225.1	ENSG00000258443	lncRNA	937
AC005225.2	ENSG00000258603	lncRNA	2920
AC005225.3	ENSG00000258695	lncRNA	519
AC005225.4	ENSG00000279026	TEC	2225
AC005229.1	ENSG00000213209	processed_pseudogene	409
AC005229.2	ENSG00000213210	processed_pseudogene	399
AC005229.3	ENSG00000270200	processed_pseudogene	323
AC005229.4	ENSG00000273314	lncRNA	2198
AC005229.5	ENSG00000287636	lncRNA	1644
AC005230.1	ENSG00000258930	transcribed_processed_pseudogene	285
AC005232.1	ENSG00000285412	lncRNA	695
AC005234.1	ENSG00000235035	lncRNA	434
AC005234.2	ENSG00000286979	lncRNA	1334
AC005237.1	ENSG00000225521	lncRNA	559
AC005237.2	ENSG00000235861	processed_pseudogene	219
AC005244.1	ENSG00000263648	processed_pseudogene	339
AC005244.2	ENSG00000265400	lncRNA	718
AC005252.1	ENSG00000271184	processed_pseudogene	1063
AC005252.2	ENSG00000280125	TEC	1141
AC005252.3	ENSG00000280415	TEC	2258
AC005252.4	ENSG00000286209	lncRNA	535
AC005253.1	ENSG00000268030	lncRNA	2001
AC005253.2	ENSG00000268983	lncRNA	432
AC005255.1	ENSG00000256210	processed_pseudogene	216
AC005256.1	ENSG00000267073	lncRNA	415
AC005258.1	ENSG00000273734	protein_coding	1268
AC005258.2	ENSG00000286880	lncRNA	1225
AC005261.1	ENSG00000131845	protein_coding	4312
AC005261.2	ENSG00000268205	lncRNA	4258
AC005261.3	ENSG00000268678	lncRNA	1045
AC005261.4	ENSG00000268713	lncRNA	1385
AC005261.5	ENSG00000268723	processed_pseudogene	355
AC005261.6	ENSG00000279541	TEC	1387
AC005262.1	ENSG00000266944	processed_pseudogene	362
AC005262.2	ENSG00000267139	lncRNA	452
AC005264.1	ENSG00000267551	lncRNA	2319
AC005274.1	ENSG00000280168	TEC	802
AC005277.1	ENSG00000263707	lncRNA	335
AC005277.2	ENSG00000277621	lncRNA	390
AC005280.1	ENSG00000251393	lncRNA	2030
AC005280.2	ENSG00000284930	lncRNA	778
AC005280.3	ENSG00000285006	lncRNA	694
AC005281.1	ENSG00000225606	lncRNA	911
AC005288.1	ENSG00000266469	lncRNA	860
AC005291.1	ENSG00000264067	lncRNA	641
AC005291.2	ENSG00000273388	lncRNA	523
AC005293.1	ENSG00000285555	lncRNA	1546
AC005294.1	ENSG00000256835	processed_pseudogene	281
AC005296.1	ENSG00000274923	unprocessed_pseudogene	209
AC005297.1	ENSG00000227511	unprocessed_pseudogene	862
AC005297.2	ENSG00000232644	unprocessed_pseudogene	606
AC005297.3	ENSG00000237171	unprocessed_pseudogene	756
AC005300.1	ENSG00000236325	processed_pseudogene	373
AC005301.1	ENSG00000273244	lncRNA	875
AC005301.2	ENSG00000288024	lncRNA	1005
AC005303.1	ENSG00000273098	lncRNA	1105
AC005304.1	ENSG00000233852	lncRNA	405
AC005304.2	ENSG00000265494	lncRNA	1982
AC005304.3	ENSG00000266744	lncRNA	511
AC005306.1	ENSG00000267283	lncRNA	661
AC005307.1	ENSG00000260725	lncRNA	1570
AC005323.1	ENSG00000214970	lncRNA	578
AC005323.2	ENSG00000272736	lncRNA	583
AC005324.1	ENSG00000233002	lncRNA	746
AC005324.2	ENSG00000233193	lncRNA	415
AC005324.3	ENSG00000251537	protein_coding	5514
AC005324.4	ENSG00000255104	protein_coding	4261
AC005324.5	ENSG00000266261	lncRNA	571
AC005324.6	ENSG00000267227	processed_pseudogene	613
AC005326.1	ENSG00000226744	processed_pseudogene	123
AC005329.1	ENSG00000248015	lncRNA	3570
AC005329.2	ENSG00000267755	lncRNA	392
AC005329.3	ENSG00000280486	lncRNA	2711
AC005330.1	ENSG00000267372	lncRNA	1238
AC005332.1	ENSG00000265100	lncRNA	1310
AC005332.2	ENSG00000267731	lncRNA	2919
AC005332.3	ENSG00000274561	lncRNA	446
AC005332.4	ENSG00000274712	lncRNA	2005
AC005332.5	ENSG00000277476	lncRNA	2735
AC005332.6	ENSG00000278730	lncRNA	2921
AC005332.7	ENSG00000278740	lncRNA	619
AC005336.1	ENSG00000267056	processed_pseudogene	1243
AC005336.2	ENSG00000267218	processed_pseudogene	939
AC005336.3	ENSG00000279717	TEC	2679
AC005339.1	ENSG00000268565	lncRNA	392
AC005341.1	ENSG00000263252	processed_pseudogene	708
AC005342.1	ENSG00000203593	lncRNA	629
AC005342.2	ENSG00000256706	lncRNA	315
AC005343.1	ENSG00000285627	lncRNA	3469
AC005343.4	ENSG00000287698	lncRNA	687
AC005344.1	ENSG00000278255	lncRNA	459
AC005345.1	ENSG00000236160	processed_pseudogene	217
AC005351.1	ENSG00000248493	processed_pseudogene	786
AC005355.1	ENSG00000250994	lncRNA	714
AC005355.2	ENSG00000280420	TEC	484
AC005357.1	ENSG00000266906	processed_pseudogene	301
AC005357.2	ENSG00000267623	transcribed_unprocessed_pseudogene	1060
AC005358.1	ENSG00000265489	lncRNA	3679
AC005363.1	ENSG00000255513	transcribed_processed_pseudogene	351
AC005363.2	ENSG00000277602	lncRNA	242
AC005377.1	ENSG00000270512	processed_pseudogene	456
AC005379.1	ENSG00000267159	lncRNA	328
AC005381.1	ENSG00000267243	lncRNA	769
AC005383.1	ENSG00000275024	lncRNA	534
AC005387.1	ENSG00000268938	lncRNA	352
AC005387.2	ENSG00000269191	lncRNA	440
AC005389.1	ENSG00000252305	snoRNA	180
AC005391.1	ENSG00000275162	lncRNA	340
AC005392.1	ENSG00000227606	lncRNA	500
AC005392.2	ENSG00000231412	lncRNA	301
AC005392.3	ENSG00000272396	lncRNA	459
