GeneName	GeneID	gene_biotype	maxLength
1700069B07Rik	ENSMUSG00000053081	lncRNA	939
1700069L16Rik	ENSMUSG00000042184	protein_coding	706
1700069P05Rik	ENSMUSG00000107637	lncRNA	785
1700071G01Rik	ENSMUSG00000086376	lncRNA	367
1700071K01Rik	ENSMUSG00000080980	processed_pseudogene	819
1700071M16Rik	ENSMUSG00000090307	lncRNA	2504
1700072B07Rik	ENSMUSG00000100487	lncRNA	445
1700072G22Rik	ENSMUSG00000101702	lncRNA	548
1700072O05Rik	ENSMUSG00000107744	lncRNA	321
1700073E17Rik	ENSMUSG00000087204	transcribed_processed_pseudogene	1117
1700074A21Rik	ENSMUSG00000102231	TEC	346
1700074H08Rik	ENSMUSG00000099872	lncRNA	555
1700074P13Rik	ENSMUSG00000029883	protein_coding	1647
1700080C20Rik	ENSMUSG00000117741	lncRNA	186
1700080N15Rik	ENSMUSG00000084859	lncRNA	1316
1700080O16Rik	ENSMUSG00000031118	protein_coding	1454
1700081B01Rik	ENSMUSG00000105673	lncRNA	648
1700081H04Rik	ENSMUSG00000100573	lncRNA	1128
1700081N11Rik	ENSMUSG00000113209	lncRNA	569
1700082M22Rik	ENSMUSG00000023737	lncRNA	2022
1700083H02Rik	ENSMUSG00000100668	lncRNA	637
1700084C06Rik	ENSMUSG00000086016	lncRNA	750
1700084D21Rik	ENSMUSG00000114333	lncRNA	444
1700084E18Rik	ENSMUSG00000100747	lncRNA	1429
1700084F23Rik	ENSMUSG00000099639	lncRNA	1044
1700084J12Rik	ENSMUSG00000058101	transcribed_processed_pseudogene	1987
1700084M14Rik	ENSMUSG00000057805	protein_coding	559
1700085C21Rik	ENSMUSG00000100890	lncRNA	1082
1700085D07Rik	ENSMUSG00000115693	lncRNA	318
1700086D15Rik	ENSMUSG00000020548	protein_coding	1092
1700086L19Rik	ENSMUSG00000071265	transcribed_unitary_pseudogene	1028
1700086O06Rik	ENSMUSG00000097080	lncRNA	1229
1700086P04Rik	ENSMUSG00000085085	lncRNA	1009
1700087I21Rik	ENSMUSG00000115099	lncRNA	3680
1700087M22Rik	ENSMUSG00000115723	lncRNA	208
1700088E04Rik	ENSMUSG00000033029	protein_coding	3025
1700091H14Rik	ENSMUSG00000090462	transcribed_processed_pseudogene	1388
1700092C02Rik	ENSMUSG00000086781	lncRNA	359
1700092C10Rik	ENSMUSG00000092499	lncRNA	585
1700092C17Rik	ENSMUSG00000085353	lncRNA	424
1700092E16Rik	ENSMUSG00000111487	TEC	755
1700092E19Rik	ENSMUSG00000084811	lncRNA	1650
1700092K14Rik	ENSMUSG00000078600	lncRNA	395
1700092M07Rik	ENSMUSG00000090840	protein_coding	463
1700093J21Rik	ENSMUSG00000117289	lncRNA	647
1700093K21Rik	ENSMUSG00000020286	protein_coding	1320
1700094D03Rik	ENSMUSG00000118506	protein_coding	3097
1700094J05Rik	ENSMUSG00000101695	lncRNA	997
1700094M23Rik	ENSMUSG00000105337	lncRNA	695
1700094M24Rik	ENSMUSG00000107895	lncRNA	665
1700095A13Rik	ENSMUSG00000100430	lncRNA	1713
1700095A21Rik	ENSMUSG00000086046	lncRNA	1069
1700095B10Rik	ENSMUSG00000098230	lncRNA	978
1700095J03Rik	ENSMUSG00000085407	lncRNA	1808
1700095J07Rik	ENSMUSG00000084861	lncRNA	1405
1700095J12Rik	ENSMUSG00000084804	lncRNA	737
1700095K22Rik	ENSMUSG00000108505	lncRNA	282
1700096J18Rik	ENSMUSG00000099630	lncRNA	482
1700096K18Rik	ENSMUSG00000101856	lncRNA	1454
1700097M23Rik	ENSMUSG00000108194	TEC	1522
1700097N02Rik	ENSMUSG00000099474	lncRNA	845
1700099I09Rik	ENSMUSG00000091906	lncRNA	769
1700100I10Rik	ENSMUSG00000115372	lncRNA	1053
1700100L14Rik	ENSMUSG00000101051	lncRNA	762
1700101I11Rik	ENSMUSG00000097675	lncRNA	1871
1700101I19Rik	ENSMUSG00000045815	lncRNA	510
1700101O22Rik	ENSMUSG00000102096	lncRNA	339
1700102F20Rik	ENSMUSG00000108229	TEC	670
1700102H20Rik	ENSMUSG00000116852	lncRNA	517
1700102P08Rik	ENSMUSG00000032611	protein_coding	1101
1700104B16Rik	ENSMUSG00000049476	lncRNA	722
1700104L18Rik	ENSMUSG00000112821	lncRNA	598
1700105G05Rik	ENSMUSG00000113747	lncRNA	411
1700105P06Rik	ENSMUSG00000099923	lncRNA	1025
1700106O07Rik	ENSMUSG00000117394	lncRNA	439
1700108F19Rik	ENSMUSG00000101009	lncRNA	2252
1700108J01Rik	ENSMUSG00000100585	lncRNA	484
1700108N06Rik	ENSMUSG00000106034	lncRNA	681
1700108N11Rik	ENSMUSG00000084837	lncRNA	917
1700109G14Rik	ENSMUSG00000101505	lncRNA	801
1700109G15Rik	ENSMUSG00000085044	lncRNA	384
1700109H08Rik	ENSMUSG00000008307	protein_coding	2227
1700109I08Rik	ENSMUSG00000101261	lncRNA	396
1700109K24Rik	ENSMUSG00000097267	lncRNA	1045
1700110C19Rik	ENSMUSG00000099384	lncRNA	717
1700110I01Rik	ENSMUSG00000079407	lncRNA	1737
1700110I07Rik	ENSMUSG00000108490	lncRNA	726
1700110K17Rik	ENSMUSG00000087047	lncRNA	927
1700111E14Rik	ENSMUSG00000029837	lncRNA	908
1700111N16Rik	ENSMUSG00000100511	lncRNA	1133
1700112D23Rik	ENSMUSG00000091329	lncRNA	546
1700112H15Rik	ENSMUSG00000101574	lncRNA	778
1700112J05Rik	ENSMUSG00000086632	lncRNA	793
1700112J16Rik	ENSMUSG00000097527	lncRNA	2215
1700112K13Rik	ENSMUSG00000087510	lncRNA	701
1700112L15Rik	ENSMUSG00000110577	TEC	510
1700112M02Rik	ENSMUSG00000113358	lncRNA	348
1700113A16Rik	ENSMUSG00000096935	lncRNA	987
1700113B09Rik	ENSMUSG00000112028	lncRNA	654
1700113B19Rik	ENSMUSG00000102822	TEC	420
1700113H08Rik	ENSMUSG00000047129	protein_coding	1332
1700116B05Rik	ENSMUSG00000092276	lncRNA	414
1700116H05Rik	ENSMUSG00000117497	lncRNA	3806
1700119H24Rik	ENSMUSG00000100593	lncRNA	588
1700119I11Rik	ENSMUSG00000082488	lncRNA	336
1700120B22Rik	ENSMUSG00000045391	lncRNA	464
1700120C14Rik	ENSMUSG00000100599	lncRNA	1424
1700120C18Rik	ENSMUSG00000098086	lncRNA	985
1700120E14Rik	ENSMUSG00000086333	lncRNA	799
1700120G07Rik	ENSMUSG00000100717	lncRNA	885
1700120G11Rik	ENSMUSG00000086068	lncRNA	491
1700120K04Rik	ENSMUSG00000099579	lncRNA	546
1700120O09Rik	ENSMUSG00000093386	lncRNA	977
1700121C08Rik	ENSMUSG00000086275	lncRNA	677
1700121L03Rik	ENSMUSG00000099574	lncRNA	704
1700121L16Rik	ENSMUSG00000100364	lncRNA	561
1700121N20Rik	ENSMUSG00000092066	lncRNA	1027
1700122C19Rik	ENSMUSG00000117800	lncRNA	6582
1700122D07Rik	ENSMUSG00000101409	lncRNA	421
1700122E12Rik	ENSMUSG00000087685	lncRNA	479
1700122H20Rik	ENSMUSG00000099735	lncRNA	421
1700122O11Rik	ENSMUSG00000094928	protein_coding	771
1700123J17Rik	ENSMUSG00000108676	lncRNA	1805
1700123K08Rik	ENSMUSG00000029526	protein_coding	1416
1700123L14Rik	ENSMUSG00000072878	protein_coding	1745
1700123M08Rik	ENSMUSG00000085614	lncRNA	770
1700123O12Rik	ENSMUSG00000086080	lncRNA	660
1700123O20Rik	ENSMUSG00000040822	protein_coding	1850
1700123O21Rik	ENSMUSG00000101481	lncRNA	677
1700124L16Rik	ENSMUSG00000099354	lncRNA	1110
1700124M09Rik	ENSMUSG00000110938	lncRNA	305
1700125G02Rik	ENSMUSG00000085263	lncRNA	519
1700125G22Rik	ENSMUSG00000097584	lncRNA	861
1700125H03Rik	ENSMUSG00000085197	lncRNA	637
1700125H20Rik	ENSMUSG00000018479	protein_coding	966
1700126A01Rik	ENSMUSG00000099945	lncRNA	2061
1700126G02Rik	ENSMUSG00000107802	lncRNA	728
1700126H18Rik	ENSMUSG00000107014	lncRNA	405
1700127F24Rik	ENSMUSG00000113830	lncRNA	604
1700128A07Rik	ENSMUSG00000099794	lncRNA	860
1700128E19Rik	ENSMUSG00000031510	lncRNA	2439
1700128F08Rik	ENSMUSG00000031998	transcribed_processed_pseudogene	1110
1700128I11Rik	ENSMUSG00000114991	lncRNA	1166
1700129C05Rik	ENSMUSG00000021977	protein_coding	1067
1700129L04Rik	ENSMUSG00000100603	lncRNA	1399
1810006J02Rik	ENSMUSG00000100182	lncRNA	1687
1810007C17Rik	ENSMUSG00000100844	lncRNA	709
1810007D17Rik	ENSMUSG00000100001	lncRNA	742
1810008B01Rik	ENSMUSG00000089745	lncRNA	829
1810008I18Rik	ENSMUSG00000100094	lncRNA	2419
1810009A15Rik	ENSMUSG00000071653	protein_coding	827
1810009J06Rik	ENSMUSG00000094808	protein_coding	882
1810010H24Rik	ENSMUSG00000078607	protein_coding	1677
1810010K12Rik	ENSMUSG00000056329	lncRNA	1324
1810012K08Rik	ENSMUSG00000087595	lncRNA	574
1810012K16Rik	ENSMUSG00000099825	lncRNA	547
1810013D15Rik	ENSMUSG00000028177	lncRNA	1450
1810013L24Rik	ENSMUSG00000022507	protein_coding	4072
1810014B01Rik	ENSMUSG00000097412	transcribed_unprocessed_pseudogene	1672
1810014P07Rik	ENSMUSG00000117434	lncRNA	2082
1810017P11Rik	ENSMUSG00000106838	TEC	558
1810018F18Rik	ENSMUSG00000101088	transcribed_unprocessed_pseudogene	1447
1810019D21Rik	ENSMUSG00000086390	lncRNA	984
1810019N24Rik	ENSMUSG00000097115	lncRNA	1474
1810020O05Rik	ENSMUSG00000089997	protein_coding	3678
1810021B22Rik	ENSMUSG00000087331	lncRNA	652
1810024B03Rik	ENSMUSG00000044145	protein_coding	2364
1810026B05Rik	ENSMUSG00000101970	lncRNA	5139
1810028F09Rik	ENSMUSG00000114985	lncRNA	1248
1810030O07Rik	ENSMUSG00000044148	protein_coding	2699
1810034E14Rik	ENSMUSG00000097101	lncRNA	1815
1810035K13Rik	ENSMUSG00000118223	lncRNA	348
1810037I17Rik	ENSMUSG00000054091	protein_coding	1160
1810041H14Rik	ENSMUSG00000102112	lncRNA	434
1810044D09Rik	ENSMUSG00000100680	lncRNA	486
1810044K17Rik	ENSMUSG00000116846	lncRNA	536
1810046K07Rik	ENSMUSG00000036027	protein_coding	1332
1810049I09Rik	ENSMUSG00000108587	lncRNA	556
1810049J17Rik	ENSMUSG00000097221	protein_coding	462
1810053B23Rik	ENSMUSG00000100277	lncRNA	1797
1810055G02Rik	ENSMUSG00000035372	protein_coding	2193
1810058I24Rik	ENSMUSG00000073155	protein_coding	2523
1810058N15Rik	ENSMUSG00000117861	lncRNA	712
1810059C17Rik	ENSMUSG00000086340	lncRNA	487
1810059H22Rik	ENSMUSG00000108207	lncRNA	1851
1810062G17Rik	ENSMUSG00000027713	protein_coding	911
1810062O18Rik	ENSMUSG00000084925	lncRNA	751
1810063I02Rik	ENSMUSG00000085551	lncRNA	274
1810064F22Rik	ENSMUSG00000090925	lncRNA	2307
1810065E05Rik	ENSMUSG00000013653	protein_coding	926
1810073O08Rik	ENSMUSG00000117442	lncRNA	1853
2010001A14Rik	ENSMUSG00000087165	lncRNA	708
2010001K21Rik	ENSMUSG00000051606	lncRNA	3192
2010001M07Rik	ENSMUSG00000111296	lncRNA	364
2010003K11Rik	ENSMUSG00000042041	protein_coding	1167
2010007H06Rik	ENSMUSG00000044694	lncRNA	4934
2010008C14Rik	ENSMUSG00000107761	TEC	593
2010009K17Rik	ENSMUSG00000100860	lncRNA	567
2010010A06Rik	ENSMUSG00000102047	transcribed_processed_pseudogene	694
2010013B24Rik	ENSMUSG00000087277	lncRNA	747
2010016I18Rik	ENSMUSG00000091575	lncRNA	1779
2010103J01Rik	ENSMUSG00000104368	lncRNA	388
2010106C02Rik	ENSMUSG00000100738	lncRNA	662
2010106E10Rik	ENSMUSG00000025528	protein_coding	1276
2010106G04Rik	ENSMUSG00000117376	lncRNA	314
2010109A12Rik	ENSMUSG00000029384	protein_coding	908
2010109P13Rik	ENSMUSG00000107558	TEC	392
2010110E17Rik	ENSMUSG00000098434	lncRNA	879
2010110G14Rik	ENSMUSG00000106095	lncRNA	527
2010110K18Rik	ENSMUSG00000097755	lncRNA	2398
2010203P06Rik	ENSMUSG00000114604	lncRNA	508
2010204K13Rik	ENSMUSG00000063018	lncRNA	885
2010300C02Rik	ENSMUSG00000026090	protein_coding	4634
2010308F09Rik	ENSMUSG00000100714	lncRNA	578
2010309G21Rik	ENSMUSG00000106567	lncRNA	458
2010310C07Rik	ENSMUSG00000101268	lncRNA	2226
2010315B03Rik	ENSMUSG00000074829	protein_coding	2623
2010320M18Rik	ENSMUSG00000100691	lncRNA	1009
2010320O07Rik	ENSMUSG00000089983	lncRNA	525
2200002A13Rik	ENSMUSG00000108479	TEC	709
2200002D01Rik	ENSMUSG00000030587	protein_coding	1480
2200002J24Rik	ENSMUSG00000013083	protein_coding	612
2200007N16Rik	ENSMUSG00000108787	TEC	238
2210009P08Rik	ENSMUSG00000116929	TEC	465
2210010C04Rik	ENSMUSG00000029882	protein_coding	2142
2210011K15Rik	ENSMUSG00000101791	lncRNA	1740
2210016F16Rik	ENSMUSG00000021550	protein_coding	3051
2210016L21Rik	ENSMUSG00000029559	protein_coding	2607
2210017I01Rik	ENSMUSG00000103523	protein_coding	822
2210020O09Rik	ENSMUSG00000116714	lncRNA	509
2210039B01Rik	ENSMUSG00000113800	lncRNA	1044
2210404E10Rik	ENSMUSG00000114772	lncRNA	585
2210406H18Rik	ENSMUSG00000109036	TEC	1108
2210406O10Rik	ENSMUSG00000039563	lncRNA	1743
2210407C18Rik	ENSMUSG00000037145	protein_coding	998
2210408F21Rik	ENSMUSG00000087380	lncRNA	1133
2210408I21Rik	ENSMUSG00000071252	protein_coding	5051
2210409D07Rik	ENSMUSG00000118322	lncRNA	458
2210409E12Rik	ENSMUSG00000081766	transcribed_processed_pseudogene	346
2210411M09Rik	ENSMUSG00000085563	lncRNA	643
2210412B16Rik	ENSMUSG00000107216	TEC	498
2210414B05Rik	ENSMUSG00000085394	lncRNA	872
2210414F02Rik	ENSMUSG00000111043	lncRNA	396
2210417A02Rik	ENSMUSG00000086494	lncRNA	550
2210418O10Rik	ENSMUSG00000078894	protein_coding	3823
2210420H20Rik	ENSMUSG00000101773	lncRNA	629
2300002M23Rik	ENSMUSG00000039269	protein_coding	1446
2300003K06Rik	ENSMUSG00000078257	protein_coding	1265
2300009A05Rik	ENSMUSG00000032403	protein_coding	1771
2310001H17Rik	ENSMUSG00000097354	lncRNA	3981
2310001K20Rik	ENSMUSG00000108514	TEC	951
2310001K24Rik	ENSMUSG00000053353	lncRNA	740
2310002D06Rik	ENSMUSG00000112701	lncRNA	508
2310002F09Rik	ENSMUSG00000097178	lncRNA	2468
2310002L09Rik	ENSMUSG00000028396	protein_coding	1929
2310003L06Rik	ENSMUSG00000007457	protein_coding	1603
2310003N18Rik	ENSMUSG00000110916	lncRNA	457
2310005A03Rik	ENSMUSG00000087254	lncRNA	1398
2310005E17Rik	ENSMUSG00000099446	lncRNA	1187
2310008N11Rik	ENSMUSG00000100335	lncRNA	601
2310009A05Rik	ENSMUSG00000098332	protein_coding	2637
2310009B15Rik	ENSMUSG00000079283	protein_coding	1017
2310010J17Rik	ENSMUSG00000097162	lncRNA	490
2310011J03Rik	ENSMUSG00000020133	protein_coding	1649
2310014F06Rik	ENSMUSG00000085945	lncRNA	1567
2310015A10Rik	ENSMUSG00000097729	lncRNA	1399
2310015A16Rik	ENSMUSG00000117879	lncRNA	773
2310015D24Rik	ENSMUSG00000099411	lncRNA	2917
2310015K22Rik	ENSMUSG00000101257	lncRNA	1461
2310016D03Rik	ENSMUSG00000102098	lncRNA	1547
2310016D23Rik	ENSMUSG00000085965	lncRNA	388
2310016G11Rik	ENSMUSG00000070574	lncRNA	992
2310020H05Rik	ENSMUSG00000100410	lncRNA	720
2310022A10Rik	ENSMUSG00000049643	protein_coding	2701
2310022B05Rik	ENSMUSG00000031983	protein_coding	3307
2310026I22Rik	ENSMUSG00000097710	lncRNA	1307
2310026L22Rik	ENSMUSG00000078519	lncRNA	400
2310030A07Rik	ENSMUSG00000099447	lncRNA	610
2310030G06Rik	ENSMUSG00000032062	protein_coding	1257
2310033P09Rik	ENSMUSG00000020441	protein_coding	1284
2310034C09Rik	ENSMUSG00000068078	protein_coding	946
2310034G01Rik	ENSMUSG00000099655	protein_coding	1373
2310034O05Rik	ENSMUSG00000100157	lncRNA	1107
2310039H08Rik	ENSMUSG00000062619	protein_coding	762
2310039L15Rik	ENSMUSG00000100550	lncRNA	3743
2310040G07Rik	ENSMUSG00000072852	transcribed_unprocessed_pseudogene	549
2310040G24Rik	ENSMUSG00000101655	lncRNA	775
2310043L19Rik	ENSMUSG00000101746	lncRNA	698
2310043M15Rik	ENSMUSG00000097768	lncRNA	1580
2310043O21Rik	ENSMUSG00000102106	lncRNA	622
2310043P16Rik	ENSMUSG00000108732	TEC	3881
2310044K18Rik	ENSMUSG00000085080	lncRNA	618
2310046K23Rik	ENSMUSG00000102308	protein_coding	677
2310047D07Rik	ENSMUSG00000100783	lncRNA	735
2310050C09Rik	ENSMUSG00000090314	protein_coding	1078
2310057J18Rik	ENSMUSG00000015519	protein_coding	1445
2310057M21Rik	ENSMUSG00000040177	protein_coding	6766
2310057N15Rik	ENSMUSG00000048830	protein_coding	1028
2310058D17Rik	ENSMUSG00000085379	lncRNA	3178
2310061I04Rik	ENSMUSG00000050705	protein_coding	2081
2310061N02Rik	ENSMUSG00000050704	protein_coding	794
2310065F04Rik	ENSMUSG00000087410	lncRNA	2724
2310067P03Rik	ENSMUSG00000114372	lncRNA	1032
2310068J16Rik	ENSMUSG00000100084	lncRNA	1130
2310069B03Rik	ENSMUSG00000100291	lncRNA	1833
2310074N15Rik	ENSMUSG00000105858	lncRNA	582
2310075C17Rik	ENSMUSG00000089718	lncRNA	326
2310079G19Rik	ENSMUSG00000045331	protein_coding	881
2310081O03Rik	ENSMUSG00000085020	lncRNA	759
2400006E01Rik	ENSMUSG00000106223	lncRNA	643
2410002F23Rik	ENSMUSG00000045411	protein_coding	4201
2410003I16Rik	ENSMUSG00000116947	lncRNA	452
2410003L11Rik	ENSMUSG00000085860	lncRNA	642
2410004B18Rik	ENSMUSG00000036873	protein_coding	1644
2410004I01Rik	ENSMUSG00000085338	lncRNA	1187
2410004P03Rik	ENSMUSG00000071398	protein_coding	3438
2410006H16Rik	ENSMUSG00000086841	lncRNA	462
2410012E07Rik	ENSMUSG00000099528	lncRNA	1357
2410017I17Rik	ENSMUSG00000038311	lncRNA	2053
2410018L13Rik	ENSMUSG00000073164	lncRNA	3370
2410021H03Rik	ENSMUSG00000100572	lncRNA	764
2410022M11Rik	ENSMUSG00000100017	lncRNA	1911
2410024N13Rik	ENSMUSG00000054379	pseudogene	669
2410080I02Rik	ENSMUSG00000044387	lncRNA	414
2410124H12Rik	ENSMUSG00000051297	lncRNA	706
2410131K14Rik	ENSMUSG00000032840	protein_coding	5645
2410137M14Rik	ENSMUSG00000064308	protein_coding	865
2410141K09Rik	ENSMUSG00000074832	protein_coding	2587
2410152P15Rik	ENSMUSG00000084825	lncRNA	871
2500002B13Rik	ENSMUSG00000096917	lncRNA	2617
2500004C02Rik	ENSMUSG00000073236	lncRNA	1898
2510002D24Rik	ENSMUSG00000071632	protein_coding	1281
2510009E07Rik	ENSMUSG00000043391	protein_coding	5164
2510016D11Rik	ENSMUSG00000106825	TEC	985
2510017J16Rik	ENSMUSG00000104891	lncRNA	1263
2510039O18Rik	ENSMUSG00000044496	protein_coding	2725
2510046G10Rik	ENSMUSG00000066175	lncRNA	1052
2600002D14Rik	ENSMUSG00000116797	lncRNA	292
2600006K01Rik	ENSMUSG00000039798	lncRNA	1406
2600014E21Rik	ENSMUSG00000100303	lncRNA	4805
2610001A08Rik	ENSMUSG00000103828	TEC	867
2610001J05Rik	ENSMUSG00000052419	protein_coding	3177
2610002M06Rik	ENSMUSG00000031242	protein_coding	5842
2610005L07Rik	ENSMUSG00000071793	transcribed_unprocessed_pseudogene	4009
2610008E11Rik	ENSMUSG00000060301	protein_coding	4227
2610011E03Rik	ENSMUSG00000104936	TEC	2235
2610012C04Rik	ENSMUSG00000102474	TEC	1019
2610016A17Rik	ENSMUSG00000101089	lncRNA	689
2610017A05Rik	ENSMUSG00000107909	TEC	1660
2610020C07Rik	ENSMUSG00000097537	lncRNA	2942
2610021A01Rik	ENSMUSG00000091474	protein_coding	4004
2610024D14Rik	ENSMUSG00000084362	processed_pseudogene	294
2610027F03Rik	ENSMUSG00000099957	lncRNA	1154
2610027K06Rik	ENSMUSG00000087013	lncRNA	2076
2610028D06Rik	ENSMUSG00000110997	TEC	1713
2610028E06Rik	ENSMUSG00000085562	lncRNA	3623
2610028H24Rik	ENSMUSG00000009114	protein_coding	1640
2610034O05Rik	ENSMUSG00000104429	TEC	855
2610035D17Rik	ENSMUSG00000087259	lncRNA	1855
2610035F20Rik	ENSMUSG00000085555	lncRNA	1900
2610037D02Rik	ENSMUSG00000097536	lncRNA	2997
2610042L04Rik	ENSMUSG00000079388	protein_coding	1886
2610044O15Rik8	ENSMUSG00000071302	protein_coding	2337
2610105M22Rik	ENSMUSG00000103259	TEC	1153
2610203C22Rik	ENSMUSG00000079671	lncRNA	3475
2610204G07Rik	ENSMUSG00000084860	lncRNA	992
2610206C17Rik	ENSMUSG00000085236	lncRNA	1717
2610300A13Rik	ENSMUSG00000103531	TEC	503
2610300M13Rik	ENSMUSG00000107479	lncRNA	1787
2610301B20Rik	ENSMUSG00000059482	protein_coding	2109
2610303G11Rik	ENSMUSG00000046995	lncRNA	517
2610306M01Rik	ENSMUSG00000100164	lncRNA	1042
2610306O10Rik	ENSMUSG00000108614	TEC	612
2610307P16Rik	ENSMUSG00000085936	lncRNA	1870
2610316D01Rik	ENSMUSG00000097040	lncRNA	924
2610318M16Rik	ENSMUSG00000114532	lncRNA	578
2610318N02Rik	ENSMUSG00000049916	protein_coding	1266
2610507B11Rik	ENSMUSG00000010277	protein_coding	7441
2610507I01Rik	ENSMUSG00000085882	lncRNA	1360
2610509F24Rik	ENSMUSG00000103968	TEC	838
2610528A11Rik	ENSMUSG00000096001	protein_coding	754
2610528J11Rik	ENSMUSG00000028536	protein_coding	958
2700029L08Rik	ENSMUSG00000106691	TEC	1465
2700033N17Rik	ENSMUSG00000086328	lncRNA	721
2700038G22Rik	ENSMUSG00000097180	lncRNA	1385
2700046A07Rik	ENSMUSG00000041789	lncRNA	2101
2700046G09Rik	ENSMUSG00000097787	lncRNA	1647
2700049A03Rik	ENSMUSG00000034601	protein_coding	5759
2700054A10Rik	ENSMUSG00000117042	lncRNA	4453
2700062C07Rik	ENSMUSG00000024273	protein_coding	1146
2700068H02Rik	ENSMUSG00000086172	lncRNA	1872
2700069I18Rik	ENSMUSG00000086224	lncRNA	1019
2700078F05Rik	ENSMUSG00000103722	TEC	3241
2700080J24Rik	ENSMUSG00000108671	TEC	1662
2700081O15Rik	ENSMUSG00000053080	protein_coding	4979
2700089I24Rik	ENSMUSG00000100119	lncRNA	1827
2700097O09Rik	ENSMUSG00000062198	protein_coding	4101
2700099C18Rik	ENSMUSG00000098090	transcribed_unprocessed_pseudogene	1344
2810001G20Rik	ENSMUSG00000087497	lncRNA	959
2810002D19Rik	ENSMUSG00000045464	lncRNA	2038
2810004N23Rik	ENSMUSG00000031984	protein_coding	3661
2810006K23Rik	ENSMUSG00000047635	protein_coding	1677
2810013P06Rik	ENSMUSG00000099881	lncRNA	2136
2810021J22Rik	ENSMUSG00000020491	protein_coding	3864
2810025M15Rik	ENSMUSG00000049881	transcribed_processed_pseudogene	1194
2810029C07Rik	ENSMUSG00000096995	lncRNA	1957
2810030D12Rik	ENSMUSG00000099338	lncRNA	1039
2810032G03Rik	ENSMUSG00000037735	lncRNA	2514
2810039B14Rik	ENSMUSG00000099034	transcribed_unitary_pseudogene	2796
2810047C21Rik1	ENSMUSG00000092574	transcribed_unprocessed_pseudogene	1179
2810049E08Rik	ENSMUSG00000100891	lncRNA	1102
2810402E24Rik	ENSMUSG00000099966	lncRNA	3040
2810403D21Rik	ENSMUSG00000086629	lncRNA	3346
2810403G07Rik	ENSMUSG00000114656	lncRNA	1622
2810404F17Rik	ENSMUSG00000085329	lncRNA	1704
2810404M03Rik	ENSMUSG00000102046	lncRNA	1245
2810405F15Rik	ENSMUSG00000103562	TEC	932
2810405F17Rik	ENSMUSG00000101493	lncRNA	1117
2810407A14Rik	ENSMUSG00000055972	lncRNA	2172
2810408A11Rik	ENSMUSG00000018570	protein_coding	2223
2810408I11Rik	ENSMUSG00000087213	lncRNA	1490
2810410L24Rik	ENSMUSG00000075389	lncRNA	2615
2810414N06Rik	ENSMUSG00000100594	lncRNA	1381
2810428J06Rik	ENSMUSG00000105981	TEC	2696
2810429I04Rik	ENSMUSG00000097709	lncRNA	4769
2810430I11Rik	ENSMUSG00000085766	lncRNA	3414
2810432F15Rik	ENSMUSG00000104987	lncRNA	657
2810433D01Rik	ENSMUSG00000086283	lncRNA	1045
2810442N19Rik	ENSMUSG00000090260	lncRNA	919
2810454H06Rik	ENSMUSG00000100876	lncRNA	3144
2810455O05Rik	ENSMUSG00000085030	lncRNA	1689
2810457G06Rik	ENSMUSG00000115410	lncRNA	1367
2810459M11Rik	ENSMUSG00000026227	protein_coding	3331
2810471M01Rik	ENSMUSG00000084966	lncRNA	1597
2900002M20Rik	ENSMUSG00000103004	TEC	330
2900005J15Rik	ENSMUSG00000043833	lncRNA	2025
2900009J06Rik	ENSMUSG00000102014	lncRNA	498
2900018N21Rik	ENSMUSG00000104244	TEC	1580
2900022M07Rik	ENSMUSG00000102386	TEC	1017
2900024D18Rik	ENSMUSG00000113932	TEC	569
2900026A02Rik	ENSMUSG00000051339	protein_coding	10238
2900027M19Rik	ENSMUSG00000109162	TEC	4448
2900035J10Rik	ENSMUSG00000103776	TEC	532
2900037B21Rik	ENSMUSG00000103663	TEC	337
2900040C04Rik	ENSMUSG00000115625	lncRNA	459
2900041M22Rik	ENSMUSG00000054418	lncRNA	1784
2900042G08Rik	ENSMUSG00000114195	TEC	650
2900042K21Rik	ENSMUSG00000103669	lncRNA	653
2900045O20Rik	ENSMUSG00000111938	lncRNA	1292
2900052L18Rik	ENSMUSG00000043993	lncRNA	1578
2900052N01Rik	ENSMUSG00000099696	lncRNA	2695
2900057B20Rik	ENSMUSG00000117797	lncRNA	1016
2900060B14Rik	ENSMUSG00000107722	lncRNA	616
2900060N12Rik	ENSMUSG00000113621	lncRNA	3721
2900064F13Rik	ENSMUSG00000106746	TEC	1008
2900064K03Rik	ENSMUSG00000105771	TEC	3113
2900069G24Rik	ENSMUSG00000102276	TEC	1311
2900072N19Rik	ENSMUSG00000087018	lncRNA	806
2900076A07Rik	ENSMUSG00000097277	lncRNA	914
2900076G11Rik	ENSMUSG00000107015	TEC	631
2900078I11Rik	ENSMUSG00000111358	TEC	999
2900079G21Rik	ENSMUSG00000087038	lncRNA	2944
2900089D17Rik	ENSMUSG00000087484	lncRNA	2485
2900092C05Rik	ENSMUSG00000030385	protein_coding	884
2900092N22Rik	ENSMUSG00000104034	TEC	1407
2900092O11Rik	ENSMUSG00000104419	TEC	755
2900093K20Rik	ENSMUSG00000099632	lncRNA	567
2900097C17Rik	ENSMUSG00000102869	lncRNA	4916
3000002C10Rik	ENSMUSG00000070282	transcribed_processed_pseudogene	3979
3010001F23Rik	ENSMUSG00000084885	lncRNA	876
3010003L21Rik	ENSMUSG00000085355	lncRNA	1747
